source,target
130946,31570
130946,31572
130946,31797
130946,32255
130946,39803
130946,43222
130946,44168
130946,46146
130946,53058
130946,53824
130946,55287
130946,60796
130946,68833
130946,76259
130946,88678
130946,89184
130946,91426
130946,92056
130946,106292
130946,107369
130946,108211
130946,111334
130946,128237
130946,129535
130946,129847
130946,130606
130946,133133
130946,133754
131036,27578
131036,80780
131036,76209
131096,86006
131096,107914
131096,107739
131096,107731
131096,108799
131096,111334
131096,124212
131096,130681
131112,58916
131112,70132
131112,76732
131112,90961
131172,5935
131172,73979
131172,104068
131172,140549
131254,38473
131254,78291
131254,96136
131254,100030
131254,145986
131350,5935
131350,33708
131350,62259
131350,62828
131350,64072
131350,64073
131350,66568
131350,80976
131350,81652
131350,90798
131350,97097
131350,117018
131350,122477
131350,61807
131350,44718
131350,64133
131350,76209
131406,53384
131406,64072
131406,64065
131406,64073
131406,64953
131406,78873
131406,81652
131406,90798
131406,61807
131406,133945
131406,64133
131406,44718
131412,38128
131412,121191
131516,97696
131516,133715
131581,43739
131581,52050
131581,52756
131581,53129
131581,63777
131581,94073
131581,98870
131581,104800
131581,113353
131581,107149
131581,43162
131682,5867
131682,50387
131682,56688
131682,58500
131682,63855
131682,71014
131682,83978
131682,4671
131832,6067
131832,78455
131832,81787
131832,96199
131832,96316
131832,97543
131832,101874
131832,102846
131832,113500
131832,125423
131832,129001
131832,147453
131832,148068
132013,30369
132013,64647
132013,80990
132013,81071
132013,97796
132013,133161
132021,51905
132021,68471
132021,115756
132077,15327
132077,27578
132077,97875
132077,114132
132077,117743
132077,122282
132077,123999
132077,132806
132110,5867
132110,5935
132110,19292
132110,51538
132110,77003
132110,79732
132110,108211
132137,87855
132137,50626
132139,34531
132139,55826
132139,75498
132139,75202
132139,96178
132139,121801
132139,129001
132139,148066
132139,146183
132139,132326
132139,147591
132310,45115
132310,90204
132310,90428
132310,130254
132310,130771
132326,63395
132326,78139
132326,78454
132326,85265
132326,95901
132326,97408
132326,111076
132326,121801
132326,132139
132326,147591
132326,148066
132397,26037
132397,53592
132397,72744
132397,73661
132397,85342
132397,87857
132397,88625
132397,88853
132397,133730
132453,12264
132453,16476
132453,29526
132453,29721
132453,29529
132453,29832
132453,29531
132453,29679
132453,29849
132453,30226
132453,30321
132453,38128
132453,50340
132453,57902
132453,57951
132453,57809
132453,107369
132453,127937
132453,130828
132453,132612
132453,7678
132453,54542
132453,29932
132532,11337
132532,16476
132532,28303
132532,29721
132532,29849
132532,29730
132532,30144
132532,30226
132532,48274
132532,50340
132532,56379
132532,69795
132532,85891
132532,113444
132532,114288
132532,128056
132532,3130
132532,132612
132532,54542
132532,140030
132612,21576
132612,28303
132612,29673
132612,29832
132612,30144
132612,42008
132612,57902
132612,69795
132612,85891
132612,113444
132612,114288
132612,132532
132612,54542
132612,27900
132628,24474
132628,28569
132628,59744
132650,28304
132650,53669
132650,107739
132650,79803
132778,84214
132778,87855
132778,108115
132778,126691
132778,79387
132778,107501
132806,45696
132806,122282
132806,123999
132869,6474
132869,13422
132869,21984
132869,33892
132869,68596
132869,77003
132869,147122
132869,3291
132869,22295
132869,100146
132869,148777
132869,148518
132978,142842
132978,142423
132978,136827
132978,143350
133161,6298
133161,37926
133161,85994
133161,132013
133161,136827
133161,136362
133161,143350
133190,7810
133190,49785
133190,81816
133190,86657
133190,86863
133190,87521
133190,89602
133190,96119
133190,107369
133190,115462
133190,115662
133190,129432
133190,107664
133190,8255
133190,36412
133361,7810
133586,5935
133586,86306
133586,93729
133586,120977
133586,66505
133712,10093
133712,77259
133712,78674
133712,147098
133715,80996
133715,131516
133727,42507
133727,42581
133727,43399
133727,43557
133727,49785
133727,65004
133727,78681
133727,81652
133727,90408
133727,91976
133727,97097
133727,100423
133727,112948
133727,115462
133727,120972
133727,128059
133727,128056
133727,130822
133730,39596
133730,53592
133730,73661
133730,74084
133730,107739
133730,108125
133730,28546
133754,79732
133754,85145
133754,130797
133754,72452
133945,64065
133945,64073
133945,64953
133945,81652
133945,86870
133945,109998
133945,131406
133986,130928
133986,143577
134000,72390
134000,75144
134051,5935
134051,25181
134051,91691
134051,147125
134051,62483
134211,1891
134211,5867
134211,43887
134211,53604
134211,86306
134211,97796
134211,1830
134336,24208
134340,35916
134340,35860
134340,98374
134340,100868
134340,100874
134340,100875
134340,106252
134340,107950
134340,108356
134340,114929
134340,115957
134340,118844
134502,101125
134586,5935
134586,28070
134586,75750
134586,91045
134586,114348
134586,119686
134586,65559
134768,22288
134768,24862
134768,32931
134768,40807
134768,50064
134768,50628
134768,65084
134768,71014
134768,87521
134768,112722
134768,129432
134768,134878
134878,50548
134878,115740
134914,73715
134914,74310
134914,115557
134914,115740
134914,134878
135172,75202
135172,96178
135172,108028
135172,125423
135172,147591
135249,1891
135249,6228
135249,5867
135249,40295
135249,47236
135249,75592
135249,1830
135249,23906
135262,1891
135262,5867
135262,102101
135262,123021
135262,125489
135262,69917
135274,29930
135274,34763
135274,37053
135274,96215
135274,117903
135274,140322
135274,54542
135555,13422
135555,129771
135555,135934
135563,24115
135563,24161
135563,40807
135563,41303
135563,44564
135563,45681
135563,48979
135563,58937
135563,64953
135563,72296
135563,86863
135563,88280
135563,91426
135563,107369
135563,107662
135563,110339
135563,122115
135563,123478
135563,3291
135563,62768
135563,135726
135563,12134
135563,107916
135563,50626
135563,132397
135563,55953
135564,33892
135564,36754
135564,42265
135564,44262
135564,45696
135564,48358
135564,49325
135564,50628
135564,53241
135564,56379
135564,84433
135564,85044
135564,90686
135564,90962
135564,106557
135564,4671
135564,48734
135564,100146
135650,7933
135650,16687
135650,41519
135650,49148
135650,43162
135650,59081
135650,56166
135650,101560
135697,136362
135697,145378
135697,136292
135715,21167
135715,112925
135715,112940
135715,113410
135715,126705
135715,100146
135860,9294
135860,11095
135860,16949
135860,35734
135860,45696
135860,47993
135860,71487
135860,74818
135860,85327
135860,129771
135905,5935
135905,46980
135905,48979
135905,63395
135905,85390
135905,88678
135905,108803
135905,110167
135905,149482
135905,149646
135905,119450
135934,43295
135934,43171
135934,85327
135934,135555
136006,43399
136006,53592
136006,88786
136006,108799
136006,122063
136006,123820
136006,128062
136006,129847
136006,130606
136006,53875
136006,124106
136006,50051
136010,43887
136010,81958
136010,99716
136010,43162
136067,6150
136067,5935
136067,27429
136067,48358
136067,92754
136067,132978
136067,133161
136067,136486
136067,142842
136089,5935
136089,40289
136089,72892
136089,86863
136089,89766
136089,129847
136089,133754
136089,85145
136089,149646
136089,119450
136089,42582
136089,7941
136089,41183
136107,87914
136245,23121
136245,35262
136245,85444
136245,39323
136255,37005
136255,71226
136255,78873
136255,109998
136255,115010
136255,149783
136268,5935
136268,88861
136268,68408
136292,6150
136292,5867
136292,37926
136292,136827
136292,143681
136292,145378
136292,136362
136292,142567
136292,143350
136330,101628
136362,85994
136362,133161
136362,135697
136362,136292
136362,142567
136362,142423
136362,145378
136404,1891
136404,22813
136404,34426
136404,72892
136404,88153
136404,89182
136404,88786
136404,120854
136404,126023
136412,92796
136412,136486
136412,145378
136486,6150
136486,6298
136486,37926
136486,85994
136486,92754
136486,132978
136486,133161
136486,136067
136486,136412
136620,6067
136620,29853
136620,80481
136827,6298
136827,133161
136827,136292
136827,143350
136827,142423
137342,32255
137342,43733
137342,74762
137342,107646
137342,133715
137425,49328
137425,56061
137425,123470
137574,5895
137574,87056
137574,110235
137574,61303
137942,40587
137942,69455
137942,84543
137942,111235
137942,4673
137942,54542
137956,21984
137956,24440
137956,39801
137956,41177
137956,43222
137956,45499
137956,47222
137956,53824
137956,69455
137956,72892
137956,74084
137956,86006
137956,89184
137956,107734
137956,108803
137956,110167
137956,129847
137956,130606
137956,130681
137956,131406
137956,133730
137956,133945
137956,68619
137956,42582
137956,22295
137956,41183
137956,108125
137956,107740
137956,107916
137956,116366
137956,143435
137956,143433
137956,50051
137956,107501
137956,85877
137956,56378
137956,93354
137987,7933
137987,41519
137987,90033
138213,5935
138213,30141
138213,34763
138213,96215
138213,117903
138213,138423
138423,87073
138509,58855
138509,83174
138509,109892
138686,57252
138686,87855
138686,150021
138686,108125
138899,33842
138899,54838
139088,55043
139088,70132
139088,76651
139088,85750
139088,117903
139088,130828
139088,65488
139130,22288
139130,32931
139130,41290
139130,42265
139130,61633
139130,70276
139130,74740
139130,87224
139130,97935
139130,105643
139130,107029
139130,108449
139130,109899
139130,136245
139130,53085
139130,26197
139130,34615
139130,4671
139130,7678
139152,33293
139152,46146
139152,76259
139215,54838
139215,85298
139694,6150
139694,6298
139694,7894
139694,38128
139694,52504
139694,76629
139694,76732
139694,85750
139694,92016
139694,110034
139694,144250
139954,6150
139954,5935
139954,49834
139954,51625
139954,69102
139954,69706
139954,76629
139954,76732
139954,89596
139954,110123
139954,144839
139954,65488
139954,142914
139954,143681
139954,145378
140030,5935
140030,49325
140030,132532
140322,37132
140322,135274
140322,135726
140339,6150
140339,44612
140339,65485
140339,76629
140339,90961
140339,128120
140339,130828
140339,131112
140339,140404
140339,142914
140339,44672
140346,53528
140346,69795
140370,66827
140370,78818
140370,96119
140370,103373
140370,131112
140370,64071
140370,63793
140370,44718
140370,145986
140404,6150
140404,44612
140404,65485
140404,87396
140404,90961
140404,115756
140404,130828
140404,140339
140549,5867
140549,8015
140549,5935
140549,47236
140549,57918
140549,131172
140600,71487
140600,106552
140608,104430
140608,115557
140608,74048
140660,137425
140855,6228
140924,20647
140924,24208
140924,51952
140924,73170
140924,80459
140924,93797
140924,104172
140924,109666
141076,5935
141076,56266
141076,56379
141076,133730
141076,146963
141076,90584
141086,5935
141086,6474
141086,68601
141086,68596
141086,84931
141086,26197
141086,3291
141086,147122
141086,146963
141424,39661
141424,132137
141543,45011
141543,104213
141766,21221
141766,30369
141766,51625
141766,51905
141766,68471
141766,69706
142322,26321
142322,38157
142322,38784
142322,47985
142322,48358
142322,57755
142322,87521
142322,90686
142322,114828
142322,143681
142423,92754
142423,102233
142423,132978
142423,136362
142423,136827
142532,1891
142532,6228
142532,5867
142532,28818
142532,57258
142532,73051
142532,129230
142532,1830
142567,87224
142567,92754
142567,136292
142567,136362
142567,145378
142567,143350
142674,5935
142674,113202
142702,21021
142702,36626
142702,77982
142702,101125
142702,146246
142842,85994
142842,92754
142842,132978
142842,143350
142882,5935
142882,86635
142914,34763
142914,44612
142914,69102
142914,76732
142914,89596
142914,90961
142914,130828
142914,139954
142914,140339
142914,144839
142914,68408
143350,133161
143350,136827
143417,5935
143417,76369
143417,78778
143417,79888
143417,649
143433,13538
143433,24440
143433,144570
143433,42582
143433,127402
143433,72452
143433,72448
143435,33516
143435,44922
143435,53823
143435,69596
143435,78476
143435,86055
143435,120083
143435,85897
143445,42350
143445,52893
143445,57632
143445,67425
143445,68079
143445,68607
143445,77020
143445,79131
143445,79070
143445,83770
143483,5935
143483,49069
143483,72390
143483,73661
143483,90000
143483,123478
143483,124212
143483,124176
143577,78483
143577,86092
143681,6298
143681,6839
143681,26507
143681,36903
143681,51725
143681,51905
143681,58916
143681,69706
143681,75475
143681,76732
143681,87396
143681,89767
143681,93798
143681,105356
143681,122466
143681,136292
143681,139954
143681,142322
143681,86867
143681,23906
143799,77020
143799,79070
143799,82444
143799,88928
143946,53520
143946,70265
143946,84160
143946,84253
143946,86092
143999,8413
143999,35515
143999,35685
143999,78055
144016,71014
144125,55043
144184,18170
144184,23731
144184,49107
144184,59973
144184,74740
144184,106513
144184,109892
144184,115229
144250,21576
144250,96136
144250,99828
144283,83618
144283,110311
144464,68596
144464,81787
144464,84931
144464,112325
144532,29365
144532,34112
144532,57918
144532,59533
144532,59973
144532,61104
144532,60796
144532,61448
144532,76354
144532,94028
144532,130928
144570,6228
144570,24440
144570,25994
144570,53592
144570,143433
144570,42582
144570,61303
144839,32983
144839,44612
144839,68471
144839,69102
144839,70132
144839,76732
144839,87396
144839,94621
144839,130828
144839,139954
144839,142914
144839,147539
144842,32931
144842,43522
144842,43885
144842,45011
144842,46210
144842,52504
144842,57807
144842,62623
144842,74006
144842,80591
144842,92016
144842,100914
144842,102101
144842,110455
144842,122063
144842,136245
144863,5935
144863,75202
145071,5935
145071,18803
145071,32150
145071,92217
145071,77231
145285,82859
145311,1891
145311,5935
145311,52050
145311,77124
145311,89734
145311,93715
145311,98679
145311,113276
145311,120565
145378,135697
145378,136292
145378,136362
145378,139954
145378,142567
145555,29742
145555,123999
145635,50660
145635,78778
145635,94520
145635,105919
145635,106292
145923,6577
145923,20221
145923,24161
145923,45798
145923,68596
145923,72296
145923,86006
145923,86597
145923,88280
145923,91426
145923,105643
145923,106767
145923,107029
145923,108211
145923,123840
145923,124176
145923,128059
145923,134000
145923,147122
145923,27511
145923,147064
145923,107916
145923,48751
145986,11123
145986,35512
145986,36961
145986,64065
145986,66827
145986,90798
145986,140370
146032,39972
146032,39974
146032,47222
146032,60796
146032,72892
146032,106292
146032,113573
146032,120955
146032,90584
146032,68619
146135,54846
